,serif,serif_gen
471,我　梢つつじの名において命じる,彼の人が喜ぶ事をしてあげなさい
472,我　梢つつじの名において命じる,いでよ! 悪魔っ
473,我　梢つつじの名において命じる,彼の人となり 今までの苦労はなんだったのだ
474,我　梢つつじの名において命じる,彼の人間としての器量を見たかったのだ
475,我　梢つつじの名において命じる,彼の人となりを物語る名台詞だ
476,我　梢つつじの名において命じる,彼の人となりをしるにはうってつけの日だ
477,我　梢つつじの名において命じる,いでよ! 悪魔っ
478,我　梢つつじの名において命じる,いでよ! 悪魔っ
479,我　梢つつじの名において命じる,彼の人の想いを答えよ
480,彼の人の想いを答えよ,はぁ
481,彼の人の想いを答えよ,は・・はい
482,彼の人の想いを答えよ,はい
483,彼の人の想いを答えよ,はい
484,彼の人の想いを答えよ,はぁ・・・
485,彼の人の想いを答えよ,はい
486,彼の人の想いを答えよ,はい
487,彼の人の想いを答えよ,はぁ
488,彼の人の想いを答えよ,はぁ
489,彼の人の想いを答えよ,はあ
490,原クンは私を好き・・嫌い・・,学校へ行こう・3 (3) 木下ゆうこ
491,原クンは私を好き・・嫌い・・,片想いの彼が振り向いてくれない・・・
492,原クンは私を好き・・嫌い・・,好き・・・嫌い・・・
493,原クンは私を好き・・嫌い・・,誰にも気付かれないんだな
494,原クンは私を好き・・嫌い・・,片思い
495,原クンは私を好き・・嫌い・・,成績優秀ーー
496,原クンは私を好き・・嫌い・・,これなんていうの?
497,原クンは私を好き・・嫌い・・,このひとことがんばってね!!
498,原クンは私を好き・・嫌い・・,成績が良かったの
499,原クンは私を好き・・嫌い・・,あの なに?あのポーズ
